index,price,adress,arrondissement,m2,rooms,pricem2,lat,long,tree_dist,tree_num,ilot_dist,wrong_num,ilot_num,aire_dist,aire_num
29991,435000,75 av simon bolivar 75019,19,60,3,7250,48.876238,2.375827,407,63,219,29,30,108,474
10764,319500,269 bd voltaire 75011,11,28,2,11411,48.849811,2.393953,742,58,218,877,878,108,318
25164,530000,20 rue pierre demours 75017,17,51,2,10392,48.880762,2.29369,838,36,212,643,644,108,129
32789,996200,51 rue olivier metra 75020,20,100,5,9962,48.874057,2.392922,776,107,210,639,640,108,209
32790,1043000,51 rue olivier metra 75020,20,120,3,8692,48.874057,2.392922,776,107,210,639,640,108,209
32791,877000,51 rue olivier metra 75020,20,105,5,8352,48.874057,2.392922,776,107,210,639,640,108,209
3310,286500,15 rue guisarde 75006,6,20,1,14325,48.851837,2.334341,295,119,209,824,825,108,536
3311,334020,15 rue guisarde 75006,6,24,1,13918,48.851837,2.334341,295,119,209,824,825,108,536
1603,190000,12 rue simon le franc 75004,4,15,1,12667,48.860218,2.353428,160,40,201,79,80,108,460
1604,301920,12 rue simon le franc 75004,4,26,1,11612,48.860218,2.353428,160,40,201,79,80,108,460
24499,340000,24 rue saint ferdinand 75017,17,30,2,11333,48.878278,2.28873,526,36,198,875,876,108,152
30538,815000,131 rue manin 75019,19,97,4,8402,48.884443,2.391211,649,117,190,4,5,108,177
30539,348400,131 rue manin 75019,19,45,2,7742,48.884443,2.391211,649,117,190,4,5,108,177
20217,327200,18 rue lauriston 75016,16,31,2,10555,48.871568,2.292246,206,52,189,935,936,108,53
20218,185890,18 rue lauriston 75016,16,18,1,10327,48.871568,2.292246,206,52,189,935,936,108,53
20219,115000,18 rue lauriston 75016,16,12,1,9583,48.871568,2.292246,206,52,189,935,936,108,53
28888,315000,2 imp molin 75018,18,37,2,8514,48.890545,2.364151,974,121,188,267,268,108,54
28889,269000,2 imp molin 75018,18,39,1,6897,48.890545,2.364151,974,121,188,267,268,108,54
1023,288500,12 rue de picardie 75003,3,25,2,11540,48.863497,2.362492,218,76,183,288,289,108,98
32346,514220,361 rue des pyrenees 75020,20,56,2,9182,48.8726,2.390849,559,107,171,313,314,108,147
16170,573484,52 rue pernety 75014,14,52,2,11029,48.834662,2.317183,793,72,155,740,741,108,181
16171,473300,52 rue pernety 75014,14,52,2,9102,48.834662,2.317183,793,72,155,740,741,108,181
9831,469000,87 rue de la roquette 75011,11,48,2,9771,48.857168,2.378674,521,98,155,750,751,108,134
31042,705289,8 rue sorbier 75020,20,65,2,10851,48.86818,2.389833,94,107,154,423,424,108,213
31043,220000,8 rue sorbier 75020,20,23,1,9565,48.86818,2.389833,94,107,154,423,424,108,213
31044,203000,8 rue sorbier 75020,20,29,2,7000,48.86818,2.389833,94,107,154,423,424,108,213
1232,1500000,4 rue chapon 75003,3,70,2,21429,48.863116,2.357204,301,40,153,189,190,108,106
31822,446900,30 rue de la chine 75020,20,43,2,10393,48.8686,2.397687,369,91,144,309,310,108,302
31823,250000,30 rue de la chine 75020,20,25,1,10000,48.8686,2.397687,369,91,144,309,310,108,302
31824,470000,30 rue de la chine 75020,20,50,2,9400,48.8686,2.397687,369,91,144,309,310,108,302
29112,350000,34 rue des roses 75018,18,35,2,10000,48.893367,2.360082,1127,75,143,119,120,108,217
7916,541240.5,35 rue des vinaigriers 75010,10,48,3,11276,48.873106,2.362034,543,49,142,105,106,108,148
7917,486500,35 rue des vinaigriers 75010,10,44,2,11057,48.873106,2.362034,543,49,142,105,106,108,148
7918,646000,35 rue des vinaigriers 75010,10,61,3,10590,48.873106,2.362034,543,49,142,105,106,108,148
30760,349000,12 rue duvergier 75019,19,36,2,9694,48.889462,2.376923,922,121,141,913,914,108,203
30761,498000,12 rue duvergier 75019,19,62,3,8032,48.889462,2.376923,922,121,141,913,914,108,203
30762,365000,12 rue duvergier 75019,19,57,2,6404,48.889462,2.376923,922,121,141,913,914,108,203
917,405000,54 rue beaubourg 75003,3,39,2,10385,48.86279,2.354488,146,40,138,79,80,108,57
11876,589500,228 rue de charenton 75012,12,53,3,11123,48.839757,2.388251,351,84,133,899,900,108,471
15910,315000,35 rue de plaisance 75014,14,28,2,11250,48.833033,2.318747,612,72,131,168,169,108,542
1209,435000,79 rue vieille du temple 75003,3,18,1,24167,48.859154,2.359402,293,37,129,504,505,108,295
1593,6800000,3 rue de bretonvilliers 75004,4,247,9,27530,48.850681,2.358766,150,42,121,175,176,108,433
32301,332000,57 rue de la chine 75020,20,31,2,10710,48.869678,2.396122,544,91,115,276,277,108,417
22474,1924039,27 rue leconte de lisle 75016,16,125,5,15392,48.84828,2.267552,1173,74,105,255,256,108,94
22475,738000,27 rue leconte de lisle 75016,16,75,3,9840,48.84828,2.267552,1173,74,105,255,256,108,94
9166,400000,4 av parmentier 75011,11,37,2,10811,48.858953,2.379874,329,98,105,750,751,108,493
14613,662000,8 rue de domremy 75013,13,68,3,9735,48.830779,2.373728,840,30,103,169,170,108,465
32497,851000,16 rue alphonse penaud 75020,20,101,3,8426,48.868018,2.407364,639,19,103,417,418,108,377
19496,540000,34 rue du cotentin 75015,15,43,2,12558,48.838637,2.312567,991,118,97,341,342,108,262
15488,178000,9 rue boulard 75014,14,15,1,11867,48.834466,2.329528,419,72,97,132,133,108,45
28154,650000,149 rue belliard 75018,18,76,3,8553,48.896052,2.333284,570,15,96,615,616,108,158
26215,750000,11 rue la vieuville 75018,18,54,4,13889,48.884711,2.33973,216,105,90,717,718,108,421
31946,310000,35 rue du retrait 75020,20,49,3,6327,48.869146,2.393556,428,107,86,941,942,108,326
32325,640000,155 rue de menilmontant 75020,20,82,4,7805,48.870557,2.398029,552,91,83,309,310,108,312
10140,221000,39 rue de la folie mericourt 75011,11,19,2,11632,48.863504,2.372363,601,98,77,605,606,108,10
10141,269990,39 rue de la folie mericourt 75011,11,26,2,10384,48.863504,2.372363,601,98,77,605,606,108,10
16399,690800,135 rue raymond losserand 75014,14,60,3,11513,48.831668,2.314073,999,72,76,28,29,108,402
4029,3800000,7 rue de la chaise 75007,7,177,5,21469,48.852944,2.327159,246,12,76,482,483,108,524
4030,1221000,7 rue de la chaise 75007,7,60,2,20350,48.852944,2.327159,246,12,76,482,483,108,524
4031,314286,7 rue de la chaise 75007,7,41,1,7666,48.852944,2.327159,246,12,76,482,483,108,524
16138,523975,4 rue bardinet 75014,14,51,3,10274,48.830883,2.316861,770,72,74,107,108,108,434
1227,1030000,7 rue du perche 75003,3,70,3,14714,48.860766,2.361301,299,37,72,530,531,108,477
1228,2000000,7 rue du perche 75003,3,136,6,14706,48.860766,2.361301,299,37,72,530,531,108,477
27188,386000,9 rue garreau 75018,18,33,3,11697,48.88584,2.337253,376,105,69,125,126,108,16
27189,345000,9 rue garreau 75018,18,33,3,10455,48.88584,2.337253,376,105,69,125,126,108,16
14120,470000,3 rue des frigos 75013,13,43,2,10930,48.83034,2.380258,467,30,63,230,231,108,307
29183,355000,33 rue marc seguin 75018,18,36,3,9861,48.892036,2.360778,1195,75,36,393,394,108,109
29184,340000,33 rue marc seguin 75018,18,40,2,8500,48.892036,2.360778,1195,75,36,393,394,108,109
29185,250000,33 rue marc seguin 75018,18,40,2,6250,48.892036,2.360778,1195,75,36,393,394,108,109
10580,585300,7 rue de belfort 75011,11,68,3,8607,48.856516,2.383508,702,98,19,331,332,108,393
22106,473400,60 rue chardon lagache 75016,16,42,2,11271,48.84268,2.264417,956,74,442,551,552,107,81
22148,560000,59 rue chardon lagache 75016,16,57,4,9825,48.842464,2.264607,980,74,440,551,552,107,81
29894,276020,50 rue de meaux 75019,19,27,2,10223,48.881865,2.374104,367,121,406,663,664,107,392
21668,771776,41 rue de boulainvilliers 75016,16,60,1,12863,48.855231,2.275111,736,128,385,382,383,107,29
22190,570000,83 rue chardon lagache 75016,16,52,2,10962,48.840942,2.263679,994,74,368,392,393,107,251
23794,1610000,2 sq villaret de joyeuse 75017,17,130,5,12385,48.877118,2.289681,385,36,345,875,876,107,152
23795,1658200,2 sq villaret de joyeuse 75017,17,143,6,11596,48.877118,2.289681,385,36,345,875,876,107,152
31513,309650,18 rue le bua 75020,20,31,2,9989,48.86677,2.403676,303,19,325,857,858,107,5
31514,350000,18 rue le bua 75020,20,37,2,9459,48.86677,2.403676,303,19,325,857,858,107,5
31515,330000,18 rue le bua 75020,20,37,2,8919,48.86677,2.403676,303,19,325,857,858,107,5
6455,120000,49 av trudaine 75009,9,10,1,12000,48.880735,2.341121,448,97,320,556,557,107,31
1274,324000,68 rue des gravilliers 75003,3,35,2,9257,48.864392,2.354886,327,40,310,79,80,107,166
27013,375000,20 rue lepic 75018,18,28,2,13393,48.884913,2.333965,342,18,306,125,126,107,367
27014,311000,20 rue lepic 75018,18,35,2,8886,48.884913,2.333965,342,18,306,125,126,107,367
1364,730000,17 rue de bretagne 75003,3,52,2,14038,48.86232,2.363411,366,76,281,530,531,107,345
1222,710000,75 rue charlot 75003,3,55,3,12909,48.864196,2.364011,297,76,279,288,289,107,303
1223,520000,75 rue charlot 75003,3,44,3,11818,48.864196,2.364011,297,76,279,288,289,107,303
26646,671000,70 rue duhesme 75018,18,59,4,11373,48.893734,2.343342,299,75,278,646,647,107,145
26864,256000,86 rue marcadet 75018,18,26,1,9846,48.890548,2.346306,315,75,277,440,441,107,479
26865,240000,86 rue marcadet 75018,18,26,2,9231,48.890548,2.346306,315,75,277,440,441,107,479
26866,375000,86 rue marcadet 75018,18,50,3,7500,48.890548,2.346306,315,75,277,440,441,107,479
6826,687000,10 rue des martyrs 75009,9,48,2,14312,48.877165,2.339428,621,43,272,606,607,107,378
6827,272000,10 rue des martyrs 75009,9,22,1,12364,48.877165,2.339428,621,43,272,606,607,107,378
15687,817000,59 rue du pere corentin 75014,14,78,3,10474,48.824248,2.328108,524,77,272,233,234,107,127
15688,205000,59 rue du pere corentin 75014,14,22,1,9318,48.824248,2.328108,524,77,272,233,234,107,127
19457,367000,86 rue de javel 75015,15,43,2,8535,48.844304,2.284815,976,20,265,685,686,107,464
24707,210000,33 rue des dames 75017,17,18,1,11667,48.884235,2.323753,569,18,263,860,861,107,105
26880,198400,8 rue letort 75018,18,18,1,11022,48.893878,2.343144,318,75,261,646,647,107,145
26227,219000,100 rue leibniz 75018,18,23,1,9522,48.895854,2.328861,219,15,256,768,769,107,212
13033,285000,217 rue de bercy 75012,12,20,1,14250,48.845943,2.37055,988,42,248,841,842,107,165
14086,298100,16 rue guyton de morveau 75013,13,26,1,11465,48.825094,2.347746,450,92,247,433,434,107,527
3155,732300,144 bd saint germain 75006,6,54,3,13561,48.852982,2.337299,195,119,244,824,825,107,248
32627,328250,2 vla gagliardini 75020,20,30,2,10942,48.875377,2.40306,705,90,242,505,506,107,309
32628,330000,2 vla gagliardini 75020,20,35,2,9429,48.875377,2.40306,705,90,242,505,506,107,309
32629,312650,2 vla gagliardini 75020,20,35,2,8933,48.875377,2.40306,705,90,242,505,506,107,309
32630,300000,2 vla gagliardini 75020,20,37,2,8108,48.875377,2.40306,705,90,242,505,506,107,309
1030,894550,15 rue reaumur 75003,3,74,4,12089,48.864938,2.358026,221,76,238,288,289,107,106
1031,290000,15 rue reaumur 75003,3,25,2,11600,48.864938,2.358026,221,76,238,288,289,107,106
32282,264800,37 rue des envierges 75020,20,17,1,15576,48.872624,2.388643,535,107,222,926,927,107,147
32283,160000,37 rue des envierges 75020,20,18,1,8889,48.872624,2.388643,535,107,222,926,927,107,147
32284,145000,37 rue des envierges 75020,20,21,1,6905,48.872624,2.388643,535,107,222,926,927,107,147
5761,550000,41 rue de rochechouart 75009,9,45,2,12222,48.878689,2.34515,237,43,222,900,901,107,529
1702,293000,85 rue de la verrerie 75004,4,23,2,12739,48.858588,2.35116,270,59,219,3,4,107,306
28217,390000,17 rue vauvenargues 75018,18,71,3,5493,48.893057,2.333474,589,15,214,365,366,107,44
2664,366000,23 rue claude bernard 75005,5,13,1,28154,48.839275,2.348302,369,80,192,757,758,107,65
22906,270000,68 rue guy moquet 75017,17,29,2,9310,48.892705,2.32649,155,123,184,768,769,107,27
22046,557500,55 rue de passy 75016,16,53,2,10519,48.857661,2.279483,918,128,177,616,617,107,315
157,470000,89 rue saint-honore 75001,1,40,2,11750,48.861222,2.343447,517,44,176,862,863,107,370
6460,410000,6 rue de vintimille 75009,9,59,3,6949,48.881927,2.328628,450,18,173,897,898,107,496
10890,491500,282 bd voltaire 75011,11,41,2,11988,48.849529,2.39357,776,58,172,877,878,107,500
30326,242000,82 rue compans 75019,19,29,2,8345,48.879393,2.391839,527,22,167,178,179,107,371
30560,175000,153 rue de crimee 75019,19,17,1,10294,48.887701,2.380055,689,117,159,658,659,107,221
30561,151000,153 rue de crimee 75019,19,18,2,8389,48.887701,2.380055,689,117,159,658,659,107,221
30311,429340,115 rue de meaux 75019,19,44,2,9758,48.884454,2.37847,517,115,152,410,411,107,300
1709,2815000,21 rue de turenne 75004,4,196,6,14362,48.855982,2.363872,275,37,148,756,757,107,457
3167,600000,6 rue mabillon 75006,6,44,3,13636,48.852507,2.335098,203,119,140,824,825,107,35
32383,270000,107 rue pelleport 75020,20,35,1,7714,48.871,2.398823,583,91,139,309,310,107,312
32384,874000,107 rue pelleport 75020,20,116,5,7534,48.871,2.398823,583,91,139,309,310,107,312
32385,843150,107 rue pelleport 75020,20,116,5,7269,48.871,2.398823,583,91,139,309,310,107,312
32386,251500,107 rue pelleport 75020,20,35,1,7186,48.871,2.398823,583,91,139,309,310,107,312
32387,815000,107 rue pelleport 75020,20,116,5,7026,48.871,2.398823,583,91,139,309,310,107,312
32388,665000,107 rue pelleport 75020,20,96,4,6927,48.871,2.398823,583,91,139,309,310,107,312
16183,819000,87 rue didot 75014,14,53,4,15453,48.82899,2.317094,811,72,137,107,108,107,434
16184,280000,87 rue didot 75014,14,34,2,8235,48.82899,2.317094,811,72,137,107,108,107,434
25909,385500,24 bd ornano 75018,18,38,2,10145,48.893201,2.348591,151,75,137,848,849,107,78
11836,205000,223 rue de charenton 75012,12,12,1,17083,48.838184,2.390308,336,84,130,899,900,107,451
11837,328500,223 rue de charenton 75012,12,27,2,12167,48.838184,2.390308,336,84,130,899,900,107,451
11838,472000,223 rue de charenton 75012,12,40,2,11800,48.838184,2.390308,336,84,130,899,900,107,451
11839,190000,223 rue de charenton 75012,12,19,1,10000,48.838184,2.390308,336,84,130,899,900,107,451
11840,216000,223 rue de charenton 75012,12,25,2,8640,48.838184,2.390308,336,84,130,899,900,107,451
11841,130000,223 rue de charenton 75012,12,25,2,5200,48.838184,2.390308,336,84,130,899,900,107,451
28294,349130,220 rue marcadet 75018,18,30,2,11638,48.891996,2.333145,609,15,127,365,366,107,44
28295,820000,220 rue marcadet 75018,18,80,3,10250,48.891996,2.333145,609,15,127,365,366,107,44
28938,310000,34 rue stephenson 75018,18,39,2,7949,48.887226,2.356461,1009,104,126,201,202,107,298
28939,195000,34 rue stephenson 75018,18,27,1,7222,48.887226,2.356461,1009,104,126,201,202,107,298
26357,438000,20 rue yvonne le tac 75018,18,33,2,13273,48.884223,2.339896,245,105,124,717,718,107,100
24725,633000,81 av de clichy 75017,17,66,4,9591,48.888196,2.324082,577,18,122,832,833,107,366
702,694900,10 rue des jeuneurs 75002,2,59,3,11778,48.868995,2.346938,880,43,118,713,714,107,459
20855,1550000,31 av du mal maunoury 75016,16,130,4,11923,48.858871,2.264424,420,128,117,891,892,107,450
896,885800,48 rue beaubourg 75003,3,68,3,13026,48.862549,2.354357,119,40,116,79,80,107,57
27792,474951,30 av de saint ouen 75018,18,32,2,14842,48.88906,2.326287,485,18,115,647,648,107,366
27184,560000,8 rue durantin 75018,18,45,3,12444,48.885468,2.33732,375,105,107,761,762,107,16
14260,309000,9 rue fagon 75013,13,29,1,10655,48.832391,2.357436,536,27,103,569,570,107,146
1587,1334000,8 av victoria 75004,4,65,3,20523,48.857349,2.349664,143,59,99,3,4,107,67
1588,1000000,8 av victoria 75004,4,71,3,14085,48.857349,2.349664,143,59,99,3,4,107,67
1589,1379000,8 av victoria 75004,4,113,5,12204,48.857349,2.349664,143,59,99,3,4,107,67
27830,135000,29 rue durantin 75018,18,10,1,13500,48.886382,2.335876,494,18,94,125,126,107,430
27831,407000,29 rue durantin 75018,18,34,2,11971,48.886382,2.335876,494,18,94,125,126,107,430
7734,1568000,2 pl franz liszt 75010,10,119,5,13176,48.877545,2.351756,434,43,86,842,843,107,461
29932,229000,120 rue de crimee 75019,19,31,2,7387,48.885573,2.382728,379,117,80,336,337,107,354
10035,1190000,14 pas courtois 75011,11,108,5,11019,48.856956,2.387221,581,16,79,377,378,107,286
5630,785630,9 rue papillon 75009,9,30,2,26188,48.876373,2.346821,62,43,72,900,901,107,435
25631,1154450,136 av de villiers 75017,17,86,4,13424,48.885468,2.294255,1282,13,66,198,199,107,214
1642,576700,24 rue de sevigne 75004,4,36,2,16019,48.85637,2.362605,212,37,63,279,280,107,457
1643,950485,24 rue de sevigne 75004,4,72,3,13201,48.85637,2.362605,212,37,63,279,280,107,457
29336,367000,23 rue pradier 75019,19,39,2,9410,48.876201,2.3823,179,63,429,412,413,106,173
24073,423000,4 rue clairaut 75017,17,33,2,12818,48.889551,2.321387,442,82,373,647,648,106,123
27968,357450,75 rue doudeauville 75018,18,14,1,25532,48.888272,2.350189,526,104,359,476,477,106,518
27969,357450,75 rue doudeauville 75018,18,17,2,21026,48.888272,2.350189,526,104,359,476,477,106,518
32495,549000,140 rue de belleville 75020,20,45,3,12200,48.875276,2.389852,639,22,348,40,41,106,68
27220,810680,105 rue marcadet 75018,18,63,3,12868,48.891165,2.343234,380,51,347,440,441,106,360
27221,355000,105 rue marcadet 75018,18,35,2,10143,48.891165,2.343234,380,51,347,440,441,106,360
3529,400000,11 rue suger 75006,6,36,3,11111,48.852905,2.341365,408,88,331,879,880,106,313
13916,501100,3 bd saint marcel 75013,13,47,3,10662,48.83641,2.351317,379,60,330,182,183,106,397
1511,460000,48 rue meslay 75003,3,28,2,16429,48.868368,2.357119,492,76,311,472,473,106,375
31936,1008000,120 bd de menilmontant 75020,20,92,3,10957,48.865801,2.384577,425,107,297,340,341,106,391
31030,445000,68 rue ramus 75020,20,44,3,10114,48.863707,2.397711,81,9,294,857,858,106,125
24299,570000,14 rue darcet 75017,17,35,3,16286,48.883918,2.324995,483,18,281,70,71,106,105
29241,680000,77 rue manin 75019,19,52,3,13077,48.882809,2.383353,82,117,273,336,337,106,111
29242,540270,77 rue manin 75019,19,48,3,11256,48.882809,2.383353,82,117,273,336,337,106,111
1394,138000,53 rue au maire 75003,3,12,1,11500,48.8649,2.354866,382,40,266,472,473,106,166
26988,332250,7 rue letort 75018,18,31,3,10718,48.893958,2.342966,335,75,253,646,647,106,145
31529,280000,11 rue victor letalle 75020,20,20,2,14000,48.866676,2.385506,310,107,248,340,341,106,391
31530,318200,11 rue victor letalle 75020,20,28,2,11364,48.866676,2.385506,310,107,248,340,341,106,391
28521,310000,118 rue championnet 75018,18,31,2,10000,48.895664,2.338805,728,75,245,135,136,106,162
28522,224000,118 rue championnet 75018,18,23,2,9739,48.895664,2.338805,728,75,245,135,136,106,162
670,1280000,6 rue bachaumont 75002,2,85,3,15059,48.866021,2.34622,857,40,241,713,714,106,482
16438,305000,31 rue delambre 75014,14,28,1,10893,48.841404,2.326396,1048,72,232,215,216,106,497
16439,305000,31 rue delambre 75014,14,38,2,8026,48.841404,2.326396,1048,72,232,215,216,106,497
32458,780000,5 cour de la metairie 75020,20,54,2,14444,48.873285,2.385983,625,63,227,533,534,106,414
32459,733290,5 cour de la metairie 75020,20,55,3,13333,48.873285,2.385983,625,63,227,533,534,106,414
29269,323000,10 rue meynadier 75019,19,34,2,9500,48.883191,2.383139,126,117,227,336,337,106,111
18915,360000,75 rue de lourmel 75015,15,37,2,9730,48.845389,2.287867,763,20,221,416,417,106,437
16221,207000,113 rue raymond losserand 75014,14,21,2,9857,48.83273,2.315978,840,72,220,408,409,106,402
27307,325000,74 bd ornano 75018,18,41,2,7927,48.89679,2.345585,395,75,220,646,647,106,514
13097,1329500,9 pas abel leblanc 75012,12,94,4,14144,48.845937,2.38115,1088,84,218,493,494,106,119
13098,499900,9 pas abel leblanc 75012,12,54,3,9257,48.845937,2.38115,1088,84,218,493,494,106,119
29008,430000,14 rue de torcy 75018,18,46,2,9348,48.891288,2.363898,1056,121,217,369,370,106,54
